building_name,net_leased_area,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sumwithd
'district1_1c534ad5-ed20-401c-823b-b3b63246ac11',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486964779,894.2924751986195,753.1526744149807,-430.10546875,None,None,None,None,6202.602726982782,None,155.84372893833657,850.7684123174539,344.1475613649126,6009.599233450762,-5690.479508980448,74795.98621356564,69105.50670458519
'district1_94f72bdd-d673-475e-9778-7d9832123322',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.62504522719,894.2909330208196,753.1514688284672,-430.1046875,None,None,None,None,6202.591460760217,None,155.84344586145872,850.7669904630006,344.14747581379754,6009.593587071098,-5690.474975177409,74795.90571954605,69105.43074436864
'district1_e737fc54-4f3c-4d6b-91f3-df27a6e244d6',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.6848649832,894.2924751908218,753.1526743995754,-430.10546875,None,None,None,None,6202.602726821834,None,155.84372893833657,850.7684123057429,344.14756131374577,6009.599232951051,-5690.4795084302,74795.98620815431,69105.50669972411
'district1_4bef5a31-e152-4c8d-8761-59a8d3c1c697',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.62505178581,894.2909330317835,753.1514688501276,-430.1046875,None,None,None,None,6202.591460458691,None,155.84344586145872,850.7669904794668,344.14747588574056,6009.593587773716,-5690.474975951083,74795.90572662679,69105.4307506757
'district1_28fb8674-4668-44f0-970c-0ae7e81c3085',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.62504522719,894.2909330208196,753.1514688284672,-430.1046875,None,None,None,None,6202.591460471668,None,155.84344586145872,850.7669904630006,344.14747581379754,6009.593587071098,-5690.474975177409,74795.9057192575,69105.43074408009
'district1_9f8ee4e9-f2b1-48b8-b81f-5aa4333c9719',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486950209,894.292475198376,753.1526744144994,-430.10546875,None,None,None,None,6202.602726928927,None,155.84372893833657,850.7684123170881,344.14756136331425,6009.599233435154,-5690.479508963261,74795.98621334779,69105.50670438452
'district1_4065cfff-bf95-42b6-9b98-77a48b51f315',201.6112060546875,"(2010,2015)",-296.65846972283913,0.49298380381461476,63.868552108110435,60015.5652371296,894.2893908703065,753.1502632958619,-430.10390625,None,None,None,None,6202.580194264057,None,155.8431627845809,850.7655686495277,344.1473904417331,6009.587942440097,-5690.470443299881,74795.82524362578,69105.35480032589
'district1_60b9acd9-964b-4ff3-89ac-29b01ba8e4e9',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486527461,894.292475191309,753.1526744005378,-430.10546875,None,None,None,None,6202.602726766805,None,155.84372893833657,850.7684123064746,344.1475613169423,6009.59923298227,-5690.479508464576,74795.9862084273,69105.50669996273
'district1_317089ec-b2e6-4b03-b5ae-f7df8fc24fb3',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.625047121226,894.2909330239859,753.1514688347223,-430.1046875,None,None,None,None,6202.591460741769,None,155.84344586145872,850.7669904677557,344.1474758345737,6009.593587274005,-5690.474975400835,74795.90572165951,69105.43074625867
'district1_81ca9eb7-897d-44f0-be29-b0bfaed03f13',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486964779,894.2924751986195,753.1526744149807,-430.10546875,None,None,None,None,6202.602726904218,None,155.84372893833657,850.7684123174539,344.1475613649126,6009.599233450764,-5690.479508980449,74795.98621348708,69105.50670450662
'district1_c13fc8bf-3952-4c1e-836f-5afa97a2bff6',201.6112060546875,"(2010,2015)",-296.65846972283913,0.49298380381461476,63.868552108110435,60015.56523771255,894.2893908712811,753.1502632977872,-430.10390625,None,None,None,None,6202.580193471955,None,155.8431627845809,850.7655686509914,344.1473904481276,6009.587942502549,-5690.4704433686475,74795.82524348983,69105.35480012119
'district1_eb39be9c-bc2f-4a53-bcfc-38823957d469',201.6123046875,"(2010,2015)",-296.6600862933429,0.49298649021381596,63.868900144751876,60015.7446819707,894.2940173561958,753.1538799615404,-430.10625,None,None,None,None,6202.61399299829,None,155.8440120152144,850.7698341415346,344.1476467833254,6009.6048785344165,-5690.484041356409,74796.06669376121,69105.5826524048
'district1_335d1910-5d43-48d1-9548-9c67104bd8a3',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486279762,894.2924751871682,753.1526743923573,-430.10546875,None,None,None,None,6202.602726580368,None,155.84372893833657,850.7684123002559,344.14756128977166,6009.599232716913,-5690.479508172382,74795.9862054528,69105.50669728042
'district1_9ce94b76-ed45-47b5-9e9b-4c4917deea1d',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486221467,894.2924751861938,753.152674390432,-430.10546875,None,None,None,None,6202.602726612012,None,155.84372893833657,850.7684122987924,344.1475612833772,6009.599232654463,-5690.479508103616,74795.9862048283,69105.50669672468
'district1_955b77d9-153b-43ba-b0df-191bf666bac1',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486454596,894.292475190091,753.1526743981314,-430.10546875,None,None,None,None,6202.602726575685,None,155.84372893833657,850.7684123046453,344.14756130894955,6009.599232904211,-5690.479508378622,74795.986207416,69105.50669903739
'district1_da5aceed-c134-4a66-b296-7c105d2a4abe',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486454596,894.292475190091,753.1526743981314,-430.10546875,None,None,None,None,6202.602726720714,None,155.84372893833657,850.7684123046452,344.14756130894955,6009.599232904211,-5690.479508378623,74795.98620756104,69105.50669918241
'district1_8060e93e-efa0-4871-ae14-2c4cd66cfb71',201.6112060546875,"(2010,2015)",-296.65846972283913,0.49298380381461476,63.868552108110435,60015.56523654665,894.289390869332,753.1502632939367,-430.10390625,None,None,None,None,6202.58019398697,None,155.8431627845809,850.7655686480642,344.14739043533865,6009.587942377648,-5690.470443231115,74795.82524269252,69105.3547994614
'district1_719c13e8-b57d-4d3f-9dfb-7152e25a09e7',201.6112060546875,"(2010,2015)",-296.65846972283913,0.49298380381461476,63.868552108110435,60015.565229696476,894.2893908578808,753.1502632713134,-430.10390625,None,None,None,None,6202.58019415852,None,155.8431627845809,850.7655686308661,344.14739036019773,6009.587941643798,-5690.4704424230495,74795.82523515365,69105.3547927306
'district1_69928829-2e60-4aeb-b707-3a3bdb7898e1',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486221467,894.2924751861938,753.152674390432,-430.10546875,None,None,None,None,6202.602726851214,None,155.84372893833657,850.7684122987924,344.1475612833772,6009.599232654462,-5690.479508103618,74795.9862050675,69105.50669696389
'district1_d2b10b17-dd73-46c3-bffc-74e529507970',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.625045372886,894.2909330210632,753.1514688289483,-430.1046875,None,None,None,None,6202.5914604116515,None,155.84344586145872,850.7669904633665,344.14747581539575,6009.593587086707,-5690.4749751945965,74795.90571936147,69105.43074416688
'district1_e132a433-e71d-4fc5-b6c2-ab3c19f6fd3e',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.62505178581,894.2909330317837,753.1514688501277,-430.1046875,None,None,None,None,6202.5914604048585,None,155.84344586145872,850.7669904794666,344.14747588574056,6009.593587773716,-5690.474975951084,74795.90572657296,69105.43075062188
'district1_52270c78-36fc-4712-8b8b-02a6bff15455',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.62504814142,894.2909330256913,753.1514688380917,-430.1046875,None,None,None,None,6202.591460383808,None,155.84344586145872,850.7669904703171,344.1474758457644,6009.593587383295,-5690.47497552118,74795.90572244984,69105.43074692866
'district1_55093ae8-a3e0-49d4-ad29-e791ea92d51f',201.611572265625,"(2010,2015)",-296.65900857967375,0.4929846992810152,63.86866812032425,60015.625047704176,894.2909330249604,753.1514688366476,-430.1046875,None,None,None,None,6202.591460119281,None,155.84344586145872,850.7669904692193,344.1474758409682,6009.593587336454,-5690.474975469601,74795.90572169317,69105.43074622357
'district1_deac2d3a-f4ab-4781-877c-dc3cf200e59c',201.6119384765625,"(2010,2015)",-296.6595474365083,0.4929855947474156,63.86878413253807,60015.68486454596,894.292475190091,753.1526743981314,-430.10546875,None,None,None,None,6202.602726760659,None,155.84372893833657,850.7684123046453,344.14756130894955,6009.599232904211,-5690.479508378622,74795.98620760099,69105.50669922237
'district1_ba3cfa20-562a-46ec-af6b-dc202bfce9d8',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.681846915446,669.0121356007207,635.3124204954446,-288.521875,None,None,None,None,5547.74374737077,None,109.78642763157632,637.5022502925734,321.3464497343026,4694.635603212415,-4396.510418489295,58466.499006253245,54069.988587763946
'district1_cec4ebad-827b-4855-814c-fc10d0d4f6c0',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25186564387,508.7464912263814,487.15321833411326,-217.709375,None,None,None,None,4186.1606196385765,None,82.8413254390268,486.9430476223987,268.2742852060102,3794.3587937969323,-3594.882105083873,46764.02027190731,43169.13816682344
'district1_07939a1a-8ce0-4a95-9dc6-e84845d69d85',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.71659389027,669.0129950248134,635.3131890839179,-288.522265625,None,None,None,None,5547.7507943978435,None,109.78657626960695,637.5030438004487,321.34658072516356,4694.6389895132215,-4396.513100831057,58466.54649708029,54070.03339624924
'district1_71765d07-3380-44ec-96f5-c7309e897116',136.068603515625,"(2010,2015)",-300.3248516254575,0.49907655720297595,64.65789921090642,37167.2866058506,508.74735063916006,487.1539869002345,-217.709765625,None,None,None,None,4186.168130356133,None,82.84147407705743,486.9438411132818,268.2744161226307,3794.362179372683,-3594.884786627253,46764.06821880679,43169.18343217953
'district1_5c844bc0-0312-4038-ada3-942bdfc81ecb',136.068603515625,"(2010,2015)",-300.3248516254575,0.49907655720297595,64.65789921090642,37167.28661080672,508.7473506474451,487.15398691660255,-217.709765625,None,None,None,None,4186.168130784605,None,82.84147407705743,486.9438411257247,268.2744161769955,3794.3621799036255,-3594.8847872118918,46764.06822481377,43169.183437601874
'district1_9b306c5d-daf5-4af1-9f34-b0679284cddd',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25186549816,508.7464912261378,487.153218333632,-217.709375,None,None,None,None,4186.160619505708,None,82.8413254390268,486.94304762203296,268.27428520441197,3794.3587937813227,-3594.882105066685,46764.020271610425,43169.13816654374
'district1_f8b17394-a247-4368-bbf6-7b8c84c6ba04',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.716589431606,669.01299501736,635.3131890691927,-288.522265625,None,None,None,None,5547.750872957725,None,109.78657626960695,637.5030437892547,321.3465806762557,4694.638989035571,-4396.513100305101,58466.54657062158,54070.03347031648
'district1_91c8664e-d610-4c3d-8ea1-e323ad3f6494',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184703729,669.0121356009244,635.3124204958469,-288.521875,None,None,None,None,5547.743362175668,None,109.78642763157632,637.5022502928795,321.34644973563894,4694.635603225468,-4396.510418503667,58466.49862119529,54069.988202691624
'district1_3f6d9f23-a673-4ccd-9d8c-9aa1685ebec7',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.71659001457,669.0129950183345,635.313189071118,-288.522265625,None,None,None,None,5547.750873051193,None,109.78657626960695,637.5030437907183,321.34658068265014,4694.638989098023,-4396.513100373867,58466.54657137121,54070.03347099735
'district1_5b938b34-3f21-4cdd-9773-1d3cfccb9b7a',180.325927734375,"(2010,2015)",-398.00774088807543,0.6614049153357414,85.6883613068281,46139.64710245752,669.0112761808355,635.3116519152835,-288.521484375,None,None,None,None,5547.7358510605245,None,109.78627899354571,637.5014567910174,321.3463187710494,4694.632217181237,-4396.507736444429,58466.45066897602,54069.94293253159
'district1_8dc109f7-b164-4633-9344-c79136233c24',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25186564387,508.7464912263814,487.15321833411326,-217.709375,None,None,None,None,4186.160619487957,None,82.8413254390268,486.9430476223987,268.2742852060102,3794.3587937969323,-3594.882105083873,46764.02027175669,43169.13816667282
'district1_e723344f-41d5-4047-895e-586d509697ad',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25186782945,508.74649123003496,487.15321834133135,-217.709375,None,None,None,None,4186.160619401369,None,82.8413254390268,486.9430476278858,268.27428522998434,3794.35879403107,-3594.8821053416905,46764.02027413015,43169.13816878846
'district1_ded56a30-ea9f-4d75-94cd-1d3ce37ddd46',136.068603515625,"(2010,2015)",-300.3248516254575,0.49907655720297595,64.65789921090642,37167.28661751106,508.74735065865264,487.15398693874425,-217.709765625,None,None,None,None,4186.168130496775,None,82.84147407705743,486.94384114255655,268.2744162505368,3794.3621806218525,-3594.8847880027547,46764.06823207224,43169.18344406949
'district1_b7461023-93b9-4152-9d90-b4adc2f8ec58',180.325927734375,"(2010,2015)",-398.00774088807543,0.6614049153357414,85.6883613068281,46139.64709378759,669.0112761663421,635.3116518866502,-288.521484375,None,None,None,None,5547.7357728151,None,109.78627899354571,637.5014567692507,321.34631867594726,4694.63221625244,-4396.507735421701,58466.45058097187,54069.94284555017
'district1_35cc3db3-f16d-4c4b-83fc-c7acb8781310',136.068603515625,"(2010,2015)",-300.3248516254575,0.49907655720297595,64.65789921090642,37167.28661969664,508.7473506623063,487.15398694596234,-217.709765625,None,None,None,None,4186.168130524847,None,82.84147407705743,486.9438411480437,268.2744162745109,3794.3621808559906,-3594.8847882605723,46764.06823456036,43169.183446299794
'district1_3e95d567-9381-4abf-b4c9-a2834e5b78c5',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184499755,669.0121355975145,635.3124204891105,-288.521875,None,None,None,None,5547.743362122831,None,109.78642763157632,637.5022502877584,321.3464497132646,4694.635603006952,-4396.510418263051,58466.49861884656,54069.98820058351
'district1_20c21457-ecec-4de9-a425-d4fc2cf9706b',180.325927734375,"(2010,2015)",-398.00774088807543,0.6614049153357414,85.6883613068281,46139.64710012623,669.0112761769383,635.3116519075843,-288.521484375,None,None,None,None,5547.735850844028,None,109.78627899354571,637.5014567851645,321.34631874547705,4694.632216931489,-4396.507736169424,58466.45066613546,54069.94292996604
'district1_b1c2a882-a6ba-44eb-ac22-542acff7dd81',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184456029,669.0121355967835,635.3124204876665,-288.521875,None,None,None,None,5547.743362280084,None,109.78642763157632,637.5022502866606,321.34644970846836,4694.635602960111,-4396.510418211474,58466.49861851164,54069.98820030017
'district1_2368dd20-a496-4eb7-b0da-c5ec59caef55',180.325927734375,"(2010,2015)",-398.00774088807543,0.6614049153357414,85.6883613068281,46139.64710202027,669.0112761801046,635.3116519138395,-288.521484375,None,None,None,None,5547.73585082252,None,109.78627899354571,637.5014567899196,321.3463187662532,4694.632217134395,-4396.50773639285,58466.45066824586,54069.94293185301
'district1_c161809c-81fe-48e6-8005-3b077c13f978',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184791178,669.0121356023863,635.312420498735,-288.521875,None,None,None,None,5547.743362420044,None,109.78642763157632,637.5022502950749,321.3464497452313,4694.63560331915,-4396.510418606823,58466.49862242397,54069.98820381715
'district1_fff60828-f7b7-4e18-b41b-846d0973eab9',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184499754,669.0121355975145,635.3124204891105,-288.521875,None,None,None,None,5547.743362128192,None,109.78642763157632,637.5022502877584,321.3464497132646,4694.635603006952,-4396.510418263051,58466.49861885191,54069.98820058886
'district1_ad5dbe5a-5964-4d38-afa0-1111f7540136',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68183800167,669.0121355858196,635.312420466006,-288.521875,None,None,None,None,5547.743362172499,None,109.78642763157632,637.5022502701945,321.34644963652534,4694.635602257493,-4396.510417437798,58466.49861102179,54069.98819358399
'district1_1a2ef6e1-f0cb-4f6f-acdf-ed2383c5d760',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.71659234585,669.0129950222316,635.3131890788173,-288.522265625,None,None,None,None,5547.750873100151,None,109.78657626960695,637.5030437965712,321.34658070822246,4694.63898934777,-4396.513100648874,58466.54657404423,54070.03347339536
'district1_ea073231-ed43-45d1-9356-d0afc678581c',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25186782945,508.74649123003496,487.15321834133135,-217.709375,None,None,None,None,4186.160619470761,None,82.8413254390268,486.9430476278858,268.27428522998434,3794.35879403107,-3594.8821053416905,46764.020274199545,43169.138168857855
'district1_61bda412-9884-42d4-a0b2-44b44083d6d9',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68183858433,669.0121355867936,635.3124204679302,-288.521875,None,None,None,None,5547.7432836501,None,109.78642763157632,637.5022502716573,321.3464496429167,4694.635602319913,-4396.510417506532,58466.49853315522,54069.988115648695
'district1_a0a1343e-7cfd-4564-9457-78c60a7d4067',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25186608111,508.7464912271123,487.1532183355573,-217.709375,None,None,None,None,4186.160619657419,None,82.8413254390268,486.94304762349645,268.27428521080645,3794.358793843773,-3594.882105135451,46764.020272418304,43169.13816728285
'district1_6fb6d116-cfdd-482d-ae07-882fcaccdc5b',136.068603515625,"(2010,2015)",-300.3248516254575,0.49907655720297595,64.65789921090642,37167.286610369476,508.74735064671415,487.1539869151585,-217.709765625,None,None,None,None,4186.168130498971,None,82.84147407705743,486.94384112462694,268.2744161721993,3794.362179856784,-3594.8847871603134,46764.068224036,43169.18343687568
'district1_326a1671-a945-4481-be01-bbb88d2b5fc2',136.06884765625,"(2010,2015)",-300.3253904822921,0.49907745266937636,64.65801522312024,37167.32135757209,508.74821007118766,487.15475550438407,-217.71015625,None,None,None,None,4186.175641256528,None,82.84162271508805,486.94463463307386,268.27454716555906,3794.365566181995,-3594.887469528947,46764.1161788499,43169.22870932095
'district1_df3ca0bb-23ab-43b1-8da5-b458fc85df3b',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.71658520427,669.0129950102933,635.3131890552315,-288.522265625,None,None,None,None,5547.750873273285,None,109.78657626960695,637.5030437786415,321.34658062988507,4694.638988582702,-4396.5130998064315,58466.54656617891,54070.03346637248
'district1_279dc8e3-7304-439d-8d32-cd30ab005a6a',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.71658243573,669.0129950056651,635.3131890460883,-288.522265625,None,None,None,None,5547.75087282835,None,109.78657626960695,637.503043771691,321.34658059951647,4694.638988286113,-4396.513099479848,58466.54656261776,54070.033463137916
'district1_84467016-0709-4556-927d-0d99c5571f9b',180.325927734375,"(2010,2015)",-398.00774088807543,0.6614049153357414,85.6883613068281,46139.647095461645,669.0112761691406,635.311651892179,-288.521484375,None,None,None,None,5547.735851009345,None,109.78627899354571,637.5014567734535,321.34631869431024,4694.632216431778,-4396.507735619175,58466.4506610504,54069.94292543123
'district1_42eebf0b-bd57-44c7-be35-29dc37e383b5',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184047866,669.0121355899604,635.3124204741864,-288.521875,None,None,None,None,5547.743362190106,None,109.78642763157632,637.5022502764132,321.34644966369603,4694.63560252285,-4396.510417729991,58466.49861382745,54069.98819609746
'district1_1148aa51-06f5-4d13-9af9-48ed7714f1fe',136.068603515625,"(2010,2015)",-300.3248516254575,0.49907655720297595,64.65789921090642,37167.28661984235,508.7473506625498,487.1539869464436,-217.709765625,None,None,None,None,4186.168130558793,None,82.84147407705743,486.9438411484095,268.27441627610915,3794.3621808716002,-3594.8847882777604,46764.06823475831,43169.18344648055
'district1_abf2c7cc-6d03-4791-b610-fc271ddcaf7c',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25185850229,508.7464912144429,487.15321831052745,-217.709375,None,None,None,None,4186.160619594187,None,82.8413254390268,486.94304760446903,268.2742851276728,3794.3587930318636,-3594.882104241432,46764.02026382448,43169.138159583046
'district1_0fca786f-6ac4-4015-aa21-a97897b4df88',136.068359375,"(2010,2015)",-300.32431276862286,0.4990756617365755,64.6577831986926,37167.25186782945,508.74649123003496,487.15321834133135,-217.709375,None,None,None,None,4186.160619497821,None,82.8413254390268,486.9430476278858,268.27428522998434,3794.35879403107,-3594.8821053416905,46764.020274226605,43169.138168884914
'district1_8e436e1a-cac1-4bad-a795-66308623dd8c',136.068603515625,"(2010,2015)",-300.3248516254575,0.49907655720297595,64.65789921090642,37167.28661211782,508.74735064963687,487.15398692093254,-217.709765625,None,None,None,None,4186.168130494199,None,82.84147407705743,486.9438411290163,268.2744161913772,3794.3621800440815,-3594.8847873665527,46764.06822599914,43169.183438632586
