building_name,net_leased_area,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sumwithd
'district3_3053fc7c-414d-441c-9f73-645866912e0e',1410.43359375,"(1958,1968)",-91332.15726069007,627.4287065491658,7148.831533919047,84957.7574192411,2694.3472986317483,1141.4074888005302,-5425.994213343478,None,None,None,None,43391.520585437625,None,1682.0582061364782,6608.092971608493,96596.65623740587,2325.7564012402395,-53939.73543027274,233971.6023951586,180031.86696488588
'district3_c6915f1d-5c79-4cf3-8a31-5e43d917195a',1537.02734375,"(1949,1957)",-85311.16572667522,586.0660250617727,6677.551149935924,62195.90032933973,1867.48822265625,887.2585199992841,-4149.973828125,None,None,None,None,47286.151172047445,None,1286.49188671875,5038.827451314796,89765.3548501856,22.673421295563813,-47909.37428171802,204200.17202543243,156290.7977437144
'district3_15510c1c-4a7b-432b-ba8a-ec487f4c31d0bt_1',109.232421875,"(1979,1983)",-4041.890897689385,27.766763142488553,316.3704654822463,48743.969151421894,568.3246527833658,621.9731173552748,-458.77617187500005,None,None,None,None,3792.166146974078,None,166.88244694969922,856.5404729290063,3833.571703182711,1116.2919232174768,-4492.711770954855,59240.94344293851,54748.23167198365
'district3_59ba0a05-1bab-41fa-b823-907469290983',654.6484375,"(1949,1957)",-36335.60689168544,249.61638394959445,2844.0928161801808,27459.623196749377,795.3978515624999,377.8998507332793,-1767.5507812499998,None,None,None,None,20140.705067457206,None,547.9407421875,2146.213812889469,38248.654822562516,9.991091245199245,-20411.885013683815,87958.87565413705,67546.99064045324
'district3_459ea5ff-d585-4aff-a12c-616d1cc19763',1563.70703125,"(1949,1957)",-86791.99510235521,596.2389464913074,6793.459938852389,59389.481536080515,1899.9040429687498,902.6595342633111,-4222.008984374999,None,None,None,None,48106.92942316558,None,1308.82278515625,5125.955337999742,91259.64606770729,21.727617158961277,-48715.34668488748,203793.1173601254,155077.77067523793
'district3_4f9fab95-ecc5-422b-929d-34074365b02a',691.1787109375,"(1958,1968)",-44757.047054406765,307.4695373958192,3503.263242040542,46501.556484598,1355.4179017221068,569.8182050818739,-2734.2678668755298,None,None,None,None,21264.439907065633,None,847.6230387314142,3331.27951095606,47432.18578507831,1259.1623522821315,-26649.320387291787,119827.21531863998,93177.89493134819
'district3_18b51440-cb20-411e-9ccd-f508143dfaedbt_0',1165.005859375,"(1979,1983)",-10777.08087474054,74.03580640621256,843.5532227825857,337260.7788904545,6283.147557255027,4681.625438541534,-3844.5193359375003,None,None,None,None,35935.0313107297,None,1357.0658966006672,6607.152981792805,9892.206191227646,13963.492832211057,-23737.601454003736,412135.98176287545,388398.38030887174
'district3_18b51440-cb20-411e-9ccd-f508143dfaedbt_1',1333.10546875,"(1979,1983)",-12332.11432857962,84.71849099230052,965.2701790499544,381335.5772617622,7188.085908215773,5354.065025350184,-4399.248046875,None,None,None,None,41032.6814901401,None,1552.7322602769952,7556.399623926693,11295.196129881162,15975.390808271053,-26981.555109458488,466890.88046094915,439909.32535149064
'district3_a5047fdf-7a11-4bb4-a8f9-7260b5dc83f7',1836.6298828125,"(1958,1968)",-118930.35590617577,817.0213166284298,9309.022190459325,112102.16264913272,3486.953442735352,1479.871170963817,-7019.3091297642695,None,None,None,None,56503.30267913745,None,2175.9858302269236,8547.912579355303,125765.88661382541,2956.0203028650058,-70121.50680103974,305998.7861384777,235877.27933743794
'district3_d858e721-68d0-4245-a024-90229d48f4c0bt_0',4522.6318359375,"(1979,1983)",-41837.35958952437,287.41202660703783,3274.730877929582,1210423.600533191,26478.992193770133,21829.804335409346,-15212.305990333945,None,None,None,None,139139.45664574695,None,5528.604790348883,27829.294657406987,32241.57176716753,56571.20404857698,-87546.93035958476,1504830.222981284,1417283.2926216992
'district3_8509de99-c67c-41e4-bdc8-313bd636d45f',2555.748046875,"(1949,1957)",-141854.23965889,974.5025714617644,11103.34073024304,217002.43225842956,3105.2338769531248,1475.3213329496912,-6900.519726562499,None,None,None,None,78626.74109498224,None,2139.161115234375,8388.31345791488,151126.9834683756,76.84934411600267,-80412.4079592392,455040.51622239297,374628.10826315376
'district3_d20579ab-fdc2-4767-88b5-766580416227',1936.94921875,"(1949,1957)",-107508.42948686828,738.555585230992,8414.99504587558,95409.40803803821,2353.3933007812498,1118.1158904752858,-5229.762890624999,None,None,None,None,59589.59866455123,None,1621.22649609375,6351.36132897269,113401.4047294124,34.44270874128526,-60487.35700637344,274649.1882664411,214161.83126006767
'district3_2401bdf3-e169-4d32-909b-fde9f805668abt_0',1726.1591796875,"(1979,1983)",-15968.123192228455,109.69694772368872,1249.8710863499905,492711.75370644894,10546.851828743313,9038.675900203027,-5956.3255505583,None,None,None,None,53115.66174532473,None,2189.137525961069,11179.104166481799,11501.172632281408,22222.223011140704,-34708.93063317824,606548.2549660266,571839.3243328484
'district3_2401bdf3-e169-4d32-909b-fde9f805668abt_1',911.1748046875,"(1979,1983)",-8428.974397099782,57.90491172143362,659.7601521290063,276693.69145591394,5674.751188445927,4804.4963587717575,-3373.2909879578924,None,None,None,None,28305.262542343644,None,1226.606356610736,6189.394597035443,6276.290267566595,12137.762119075265,-19361.723484827686,337934.96389780537,318573.2404129777
'district3_6f5cd722-cef6-4f9e-9ef4-0e2ca6112e95',860.0478515625,"(1969,1978)",-7956.015995840932,54.65580771629781,622.7403331018426,242621.13939091092,4455.8476894552805,1125.8494619329865,-7271.04436576563,None,None,None,None,26459.449507308218,None,2254.023753387345,9282.075321657674,13350.416255863105,5273.850586999628,-20066.84000150311,297551.6076017495,277484.76760024636
'district3_61a48e14-576c-41d8-8978-6e240e57ef96',682.2548828125,"(1949,1957)",-37867.87503301407,260.14267662497946,2964.027865736535,28474.507226376154,828.9396826171875,393.8358416640913,-1842.0881835937498,None,None,None,None,20990.06039325975,None,571.0473369140625,2236.7070187699874,39859.2448320637,10.363098127315023,-21271.70774743533,91522.6172461985,70250.90949876317
'district3_e7562caf-8204-41c7-b461-44cbfb2c702e',689.3984375,"(1958,1968)",-44641.766041333,306.6775861368985,3494.2398644455993,52188.78065875994,1393.7486575258254,580.8452924562346,-2817.0162586859688,None,None,None,None,21209.702678652156,None,873.2750401926503,3433.6362915170894,47423.67526544916,1398.381418117398,-26838.707646932897,125685.02904398448,98846.3213970516
'district3_9ff13c3c-0b0a-48f7-8fbc-b3e41232acd8',856.015625,"(1958,1968)",-55431.00648378745,380.7969256827167,4338.744851685735,57123.26884323135,1675.2944006432692,704.7046490744883,-3379.1133729619114,None,None,None,None,26335.400060776046,None,1047.5251456181927,4116.799070268356,58734.964295172336,1547.9673197795983,-32984.02029284288,147906.8104116017,114922.79011875883
'district3_b8d0f478-fd59-496b-848c-7780f639b274bt_0',1084.08984375,"(1979,1983)",-10028.553785855149,68.89361555818675,784.9638472820942,283176.95152666717,6244.911432530825,5043.782774330435,-3646.1148175752223,None,None,None,None,33361.34076777243,None,1316.1760773999767,6568.371691730985,7982.044598059375,13459.265412842655,-20783.957531844393,353506.72946375865,332722.77193191426
'district3_b8d0f478-fd59-496b-848c-7780f639b274bt_1',522.205078125,"(1979,1983)",-4830.745111593296,33.18599108947387,378.11636144224934,147539.26164789396,3115.005807708748,2604.2358279715045,-1788.274333435289,None,None,None,None,16430.996845754456,None,651.9587652978583,3296.7315614352674,3653.602621621769,6630.992022408964,-10390.392568736388,182134.51076665724,171744.11819792085
'district3_c6fab9c6-91bf-4d9e-81b2-82eb4382d74a',830.3896484375,"(1958,1968)",-53771.60491271295,369.3972586583941,4208.85870167537,56807.48408620511,1635.1837756865018,686.6084000920783,-3299.5141702582628,None,None,None,None,25547.12301936911,None,1022.8493927800615,4020.1934990091604,57003.944611817235,1535.8324459592866,-32058.55266002904,144959.7050606603,112901.15240063125
'district3_7bbe4bba-2c5c-4e9f-91e9-cff53f733a7bbt_0',1644.840087890625,"(1979,1983)",-12172.693904027246,83.62331319540567,952.791882331989,474448.25451168686,8997.631631170261,6621.856486711027,-5329.281884765624,None,None,None,None,50615.089276777406,None,1885.4823328741063,9200.983550701687,10841.786673432722,20014.94854532452,-31793.860841270704,577296.7511239129,545502.8902826422
'district3_7bbe4bba-2c5c-4e9f-91e9-cff53f733a7bbt_1',1554.635009765625,"(1979,1983)",-11505.128216220697,79.03730659488774,900.5395893490022,451215.27154017595,8508.066536607192,6265.879526303811,-5037.017431640625,None,None,None,None,47840.72404262168,None,1782.4200492914993,8701.649421968608,10253.714998053347,18921.838782320425,-30158.66263986364,548452.5474657018,518293.8848258382
'district3_75f9ca5b-ac58-4877-8383-6affba406203bt_0',445.697021484375,"(1979,1983)",-5497.326109295226,37.76523311925109,430.2915798889265,130622.92433404003,2274.773585727755,1652.7730975192762,-1515.369873046875,None,None,None,None,14307.938277867293,None,526.6624108600486,2516.4391817933147,5408.38686997692,5137.27078486111,-9930.60007932341,160931.79866959885,151001.19859027545
'district3_5cfef831-faef-4440-bcd7-be216750f4ee',531.865234375,"(1949,1957)",-29520.647982305993,202.79934839558987,2310.6663143329133,55309.39874602739,646.2162597656251,307.0224889684139,-1436.0361328125,None,None,None,None,16362.657792303402,None,445.17120117187505,1746.5317309981729,31617.138892841736,19.491109957986158,-16801.22797825523,105017.59208922212,88216.36411096688
'district3_c826dfc3-e5e9-4c5a-ab08-60865e6305bd',732.373046875,"(1958,1968)",-47424.57254781921,325.79475953243747,3712.0581609036653,48728.14119880312,1432.2765143824429,602.6069628502275,-2888.80480544699,None,None,None,None,22531.684322725134,None,895.5294896885669,3519.4141198309926,50248.484232645795,1320.8402884946966,-28213.41046105863,126390.17232397398,98176.76186291536
'district3_4679c0ab-e765-4804-87c1-857bbddd0ba3',538.5830078125,"(1860,1918)",-50655.85360119658,343.65286746289087,4079.163653117279,54640.524583181264,1869.3247179377486,3037.4485963324764,-1454.1741210937498,None,None,None,None,16570.26126528965,None,573.1844546233309,3243.7228224691407,49154.77587109163,1969.779409906952,-28429.405491095822,129604.84759973844,101175.44210864262
'district3_d5fabdc8-8385-47c4-94fe-7aee4337f280',839.201171875,"(1949,1957)",-46579.021865139264,319.98604125546336,3645.874468706231,26196.542962404237,1019.629423828125,484.4340556250936,-2265.8431640625,None,None,None,None,25818.036280405904,None,702.411380859375,2750.4770723886286,48883.424080309,9.704249491039834,-26106.819820697772,103598.8163412489,77491.99652055113
'district3_043b8730-db65-47d4-b5c2-36d17ec0f4ce',1226.453125,"(1958,1968)",-68073.0542812594,467.6445808307302,5328.274417815644,145615.06535763005,1861.4492304687499,818.9103206621226,-4108.61796875,None,None,None,None,37732.26738355128,None,1273.6715703125,5009.777217584527,73428.21400435196,1299.3624582859884,-40837.5389358142,262930.09957409714,222092.56063828294
'district3_c4cae33e-8466-4ea8-a56c-1e7487fe4b9e',656.58984375,"(1958,1968)",-42517.256488274084,292.08274549251985,3327.9483703810356,73772.45426806281,1224.6050609882811,522.4856579666733,-2462.2119140625,None,None,None,None,20200.158289565432,None,763.285693359375,3000.965235289984,45545.67219152795,995.3358310108316,-25191.437079031028,143562.75031370882,118371.3132346778
'district3_12966fd0-aa8f-40a0-a47c-046748452e05',599.4443359375,"(1949,1957)",-33271.55843715343,228.56714985405384,2604.2609007827086,26240.079143071835,728.3248681640625,346.0329424122257,-1618.49970703125,None,None,None,None,18442.438924520036,None,501.7349091796875,1965.3262327332525,35041.29562861033,9.526339558517408,-18697.856506154247,81656.2592812187,62958.40277506446
'district3_b15105be-63d7-4351-82df-5382ee3c6b33',1310.1083984375,"(1969,1978)",-12119.376096711096,83.25703341089425,948.6185436778591,341742.34043948434,6512.02997656411,1642.8775032771862,-10471.301922488365,None,None,None,None,40305.29396999563,None,3246.1035959713927,13361.566310497386,19815.503244660562,7477.007958116017,-29108.257421141658,423631.4210760783,394523.16365493665
'district3_7692cf4d-f697-47f3-8f9c-c3ce6e2fd0a6',677.8642578125,"(1949,1957)",-37624.17778290217,258.46853845707363,2944.9529786586277,28047.062663279685,823.6050732421875,391.30132628594095,-1830.23349609375,None,None,None,None,20854.95870338929,None,567.3723837890625,2222.291664438132,39598.719606667786,10.212240572210671,-21133.203427096654,90685.29016557054,69552.08673847388
'district3_a80758e6-00e8-4ad9-94a6-a990dc802cff',1350.03662109375,"(2002,2009)",-1191.8974324517292,1.980682131057623,256.6074157369848,269334.93725051003,6711.221422155063,5118.049569182369,-3456.09375,None,None,None,None,41533.41801074593,None,1245.014059117486,6250.271892266901,-126.53673530140327,23046.157972478726,-22452.727838018527,349656.4396911551,327203.7118531366
'district3_1a260fce-4943-41d0-a64f-6e6f9144dac3',562.689453125,"(1949,1957)",-31231.51542059163,214.55257284660874,2444.580846300679,26339.50360963924,683.667685546875,324.8159594746273,-1519.2615234375,None,None,None,None,17311.70771811843,None,470.971072265625,1844.970104377307,32920.812154684114,9.531033546082991,-17562.669398530732,78386.71781421479,60824.048415684054
'district3_def9e92a-d31b-48d1-804a-f8a6cb0308c4',760.1845703125,"(1949,1957)",-42193.28441000031,289.85713965854,3302.590140829289,33082.32503743748,923.6242529296875,438.8212347193387,-2052.49833984375,None,None,None,None,23387.508440570888,None,636.2744853515625,2492.3091838014752,44434.38665494818,12.013951292397545,-23710.383011737325,103354.76490120725,79644.38188946992
'district3_ee184f05-38a7-48ce-82aa-80b04e32aff5bt_0',4.0,"(1979,1983)",None,None,None,5697.788782081459,19.000505020218313,15.248453369251763,-9.0,None,None,None,None,165.3077389830554,None,3.362327959625558,20.099753760558993,22.95822875248119,41.67748852468588,-236.76196791609414,5976.443278451336,5739.681310535241
'district3_ee184f05-38a7-48ce-82aa-80b04e32aff5bt_1',936.0869140625,"(1979,1983)",-8659.428016997275,59.48806951589087,677.7984220488397,263713.1093231795,5646.451869341858,4754.377244756341,-3246.765897356823,None,None,None,None,28914.0298854306,None,1185.2372476907892,6002.756964595395,6455.946925667547,12001.17143819759,-18756.79998054935,325426.31500150275,306669.5150209534
'district3_afad169c-7516-496c-8854-9171e116bd55',674.16015625,"(1949,1957)",-37418.585329682755,257.0561705587491,2928.860664004156,28104.929473021963,819.10458984375,389.1631107989916,-1820.232421875,None,None,None,None,20741.024775666956,None,564.27205078125,2210.1664923363833,39385.806693378894,10.229204748144474,-21019.116649624717,90404.46396870134,69385.34731907662
'district3_c7980b0e-1856-41d3-b817-75b9f1c8e21e',1125.1611328125,"(1949,1957)",-62450.9435443027,429.022109035868,4888.215584990509,50654.61756654371,1367.0707763671874,649.5062078884611,-3037.93505859375,None,None,None,None,34615.61088653382,None,941.7598681640625,3688.848200521694,65757.06893087269,17.656352024421082,-35089.699834390194,154654.2037303223,119564.50389593211
'district3_c5029314-b12e-468b-a642-91ca2efe1785bt_1',1111.580078125,"(1979,1983)",-10282.856780763592,70.64061249718993,804.8688766134665,316862.4724610696,6729.45623694119,5654.348575880158,-3906.0836621073927,None,None,None,None,34226.86004343794,None,1423.1958146066233,7192.523048368897,7709.875122176401,14341.798716260668,-22504.249566788876,390234.4463566341,367730.1967898452
'district3_4486cff7-f447-4f23-90c8-4ef06974a0a6bt_1',617.4208984375,"(1979,1983)",-5711.554927101934,39.23693064719147,447.059887724243,178735.84165773191,3783.817018685166,3224.6625621222083,-2171.145440459435,None,None,None,None,19393.058462172467,None,794.9503157969211,4042.084421037611,4169.623846096506,8013.280160841865,-12585.944159634528,219986.17300402522,207400.2288443907
'district3_a055aa5e-f2f5-4e1b-ac44-921999a3d47b',1443.42578125,"(1958,1968)",-93468.55536583779,642.1052185246892,7316.053579266029,96352.07777010153,2825.12146069228,1188.347612991755,-5698.373225288313,None,None,None,None,44406.513645170504,None,1766.4956998393773,6942.37865566692,99040.323547061,2610.9407375606784,-55619.45969381911,249433.82590379572,193814.3662099766
'district3_f5d67b72-6493-4591-8c7c-f4d06f02217dbt_0',1263.5400390625,"(1979,1983)",-11688.58772672161,80.29762680225103,914.8994947010983,329193.37426779314,7230.1383664609275,5806.37192123495,-4225.512450045264,None,None,None,None,38881.60577070443,None,1523.2983145482328,7589.0825409155295,9385.711679251186,15608.23635224859,-24113.68532825901,410992.3067631117,386878.62143485266
'district3_8d8a4862-6760-4c7e-a214-a4d6de50d8c2bt_1',742.314453125,"(1979,1983)",-6866.903570861641,47.17388217564822,537.4923604140663,246444.0882389394,4732.242347264043,4141.439246820109,-2713.100292820821,None,None,None,None,23475.410090465826,None,999.4374703976741,5132.301719240698,4868.532277867451,9954.090439856089,-16480.182494781082,297034.44153803046,280554.25904324936
'district3_8c10f3d5-2e67-466b-a853-41b14d2e89e2',2309.94921875,"(1949,1957)",-128211.42149637516,880.7798782710236,10035.477979412264,86250.31949601867,2806.58830078125,1333.4324424582167,-6236.862890625,None,None,None,None,71064.81079970342,None,1933.42749609375,7572.068180831683,134786.811459833,31.58602769997461,-71953.8201510654,299542.18131279503,227588.3611617296
'district3_c36f52fc-ec4f-4859-8209-3533a2065e2e',2018.2841796875,"(1949,1957)",-112022.84516081632,769.5684734850793,8768.35138930478,74215.98409772063,2452.2152783203123,1165.0669986380979,-5449.36728515625,None,None,None,None,62091.835298541744,None,1689.3038583984373,6615.8843801279145,117749.19819381426,27.203544007832143,-62861.04566142422,260557.32436441295,197696.27870298873
'district3_01724a23-efd0-4ffc-a9a2-f239cf4543bd',306.08154296875,"(1919,1948)",-18876.388854154222,129.67599362922994,1477.5094329801461,51378.15929851521,1428.665140002925,2706.753890274519,-550.94677734375,None,None,None,None,9417.78218007256,None,289.73802800208205,1969.4642825967069,16925.408314372213,1067.023915544406,-12486.457058436003,84632.04827203686,72145.59121360086
'district3_00c17886-b069-48be-b30e-17b9a39f2b47',720.0390625,"(1949,1957)",-39965.048143352105,274.54972285595056,3128.179657536206,28625.426469231097,874.8474609374999,415.6469925751261,-1944.10546875,None,None,None,None,22152.323902475895,None,602.6726953125,2360.455527753133,42043.27041096923,10.445516793367743,-22440.355020551408,95140.98350729785,72700.62848674644
'district3_691ced8f-673f-478f-9275-2cde3c398a4c',458.909912109375,"(1958,1968)",-28301.484192683653,194.4240030349087,2215.238846005548,41228.181587406165,964.8123551350922,390.50396511586916,-1897.1678149117056,None,None,None,None,14118.982498586458,None,588.1220226226287,2314.7296964487796,30220.818747030433,1157.2521907536545,-17356.030151829178,89086.23524818737,71730.20509635819
'district3_d60b73a7-b24b-4b53-8096-f78d417c097e',1708.4765625,"(1958,1968)",-110631.83036330255,760.0125553794369,8659.472646626768,96102.06629990618,3214.664156852352,1367.952342701243,-6467.302546523166,None,None,None,None,52560.70962216671,None,2004.8637894221815,7874.401552211039,116875.52566307937,2650.1901659719506,-65035.38027101167,276183.07104578783,211147.69077477616
'district3_2ae4bc42-5ebc-4b41-b853-09447ccd596a',653.5068359375,"(1860,1918)",-61348.02472116657,416.7879360198967,4924.42224976478,57746.28422241098,2117.145207636138,3359.3341311507315,-1764.4684570312502,None,None,None,None,20105.71496264815,None,680.2742750702545,3754.4249750840113,59897.86217591323,2145.9693367644545,-34154.11824666318,148042.5408296467,113888.4225829835
'district3_6336e764-c45a-492c-a7f3-61eb8b62cc36',1474.216796875,"(1958,1968)",-95462.41731987837,655.8025433704227,7472.1189087057155,99255.62733013614,2830.72010155173,1197.3650679471893,-5702.5619994985145,None,None,None,None,45353.7932251759,None,1767.7942198445394,6945.8495740624685,101077.83329673887,2482.135411400698,-56498.09352996909,255208.55622735905,198710.46269738994
'district3_73c0be0d-e3ec-46ed-a6f0-7ed80c000ec4bt_1',345.5048828125,"(1979,1983)",-6392.301008143702,43.91348319918386,500.34384812444034,141918.5361822743,2428.7660435777907,2467.6712852019436,-1521.5545626138478,None,None,None,None,11530.750009498966,None,570.4396517921316,3001.9971214594516,4948.728163311449,4874.315127353201,-10585.228075023608,170219.64902185544,159634.42094683184
'district3_d3c02856-4617-4b0d-bece-5ac5ccc3c3eebt_0',1507.0732421875,"(1979,1983)",-13941.432212131125,95.77409581307657,1091.2361342960874,427311.18588275864,9164.344914756315,7815.3446658483435,-5193.290329131196,None,None,None,None,46376.354035110955,None,1905.5449634069837,9710.91953197885,10137.475232425284,19349.330000761925,-30200.6783129188,526577.2088979161,496376.5305849973
'district3_d3c02856-4617-4b0d-bece-5ac5ccc3c3eebt_1',395.2939453125,"(1979,1983)",-3656.7325251166853,25.120823018353523,286.2230080917293,74202.02254611359,1694.2564483025371,778.5176537211253,-1304.47001953125,None,None,None,None,12214.200005436513,None,422.08213976349714,1797.5603536873873,4365.996850027173,4303.555898203732,-6700.058218298949,98473.7218757243,91773.66365742535
'district3_708fca10-03ba-4d28-9d8f-823b8580edeb',725.8193359375,"(1949,1957)",-40285.87644037442,276.75373171178563,3153.2918142564313,33954.19774589897,881.8704931640625,418.9836910900886,-1959.71220703125,None,None,None,None,22330.41128630882,None,607.5107841796876,2379.8454486156816,42464.56699683996,12.286803121925525,-22654.139787793152,101089.96104218795,78435.8212543948
'district3_e504de55-6258-45bb-be57-1724ac90418ebt_0',1350.72265625,"(1979,1983)",-12495.085057821123,85.83805848003115,978.0263683621375,379456.9771650889,8153.245672308569,6893.215240945003,-4654.017179836321,None,None,None,None,41566.31156760868,None,1702.4291740865447,8642.923509276496,9236.948414685703,17281.97469457165,-26960.166013989572,468280.0082587351,441319.8422447455
'district3_e504de55-6258-45bb-be57-1724ac90418ebt_1',1340.203125,"(1979,1983)",-12397.772380693104,85.16954512205807,970.4094242783883,388778.0420374711,8297.662374419684,7220.874498461924,-4622.550076031763,None,None,None,None,41243.96478482134,None,1708.6879399727181,8786.613654913192,8650.527016753029,17358.02170853404,-27131.46366835307,477421.84393931524,450290.38027096214
'district3_2f9e935f-ea56-4b9e-aa6b-db0ede0d3662',1302.25,"(1958,1968)",-84326.76470538984,579.3034402500746,6600.499241012976,81543.0630982237,2510.0233620584236,1060.5328266972106,-5057.768872586211,None,None,None,None,40063.3055773734,None,1567.9083505017254,6160.4929053885735,89248.17529209773,2223.460599064769,-49940.25395446905,219319.1931388193,169378.93918435025
'district3_88ae9e07-a4c2-4deb-a0f9-60a8a15a1744bt_1',587.47119140625,"(1979,1983)",-10869.000340928586,74.66726977581673,850.7480246812256,190956.8473779437,3165.46894124927,2752.494611659443,-2114.8962890625003,None,None,None,None,18812.9783677159,None,758.4021542742327,3784.538232185032,10036.35888553921,6725.843310183038,-15626.069255698361,234878.03559168728,219251.96633598892
