building_name,net_leased_area ,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sum with d
DEHHALKA10000t7C,1350.308837890625,"(2002, 2009)",0.5136093469341585,0.28158777734832957,8.562089166016913,434.5639907283842,19.963465590396023,1.7886859794863956,,,,,,51.26556804822569,,12.3675548640636,22.89357294400471,16.151896161755783,49.21042704904755,-42.769687434915454,608.205161365364,565.4354739304486
DEHHALKA10000t7F,1348.009033203125,"(2002, 2009)",0.5127345832130914,0.28110818566373386,8.547506477785706,477.7008498110071,20.039945863123126,1.791048298602008,,,,,,51.17825519535514,,12.352723098618183,23.032423524612593,16.244456330403857,49.35436924120088,-56.87548234132057,651.6940713629228,594.8185890216023
DEHHALKA10000t79,1348.662109375,"(2002, 2009)",0.5129829901084051,0.2812443754467799,8.551647527787669,475.8895192737676,19.945071629147893,1.7867960230341766,,,,,,51.20304970832069,,12.352808131287144,22.95739930640542,16.20759482000227,49.27375200554226,-56.675974709158595,649.6159908975073,592.9400161883487
DEHHALKA3Aw000Dnbt_1,603.001953125,"(1979, 1983)",,,,263.55915112389096,8.473687877080023,0.6439224354834882,,,,,,23.14488713718147,,4.400036068020662,9.23843836181849,6.607122093415633,20.22279397184376,-24.02539208852047,336.2900390687345,312.264646980214
DEHHALKA3gi00005bt_1,759.09765625,"(1979, 1983)",,,,372.12172810088015,16.778039285114854,1.109773479996447,,,,,,29.18828369415041,,5.883760600281193,16.57202182383045,10.850855806801924,31.43019639297595,-28.480397696245248,483.9346591840314,455.45426148778614
DEHHALKA900014M0bt_1,852.228515625,"(1979, 1983)",,,,372.03703775783305,12.295633247329693,0.9257125437360046,,,,,,32.56732349136365,,6.23664734517569,13.31338211335002,9.468733670634942,28.890486131694864,-33.551807726187455,475.7349563011179,442.18314857493044
DEHHALKA900014M0bt_2,4.0,"(1979, 1983)",,,,13.728978642043392,0.05771049910627516,0.004344902930440497,,,,,,0.18688867940107357,,0.029272183367870113,0.07154483805589824,0.05243626862215877,0.14977887011467533,-1.6119895659602173,14.280954883641785,12.668965317681568
DEHHALKAJ000109w,1832.744140625,"(1949, 1957)",9.422509499622224,4.292381827536685,125.90887720076603,413.35232953870116,10.541297086423937,1.3141136873030272,,,,,,69.5816279747702,,19.50424608854204,23.489517757987556,10.619872537762372,9.847827765215884,-93.22724353242995,558.2508324367061,465.02358890427615
DEHHALKAJ00010D9bt_1,1199.3701171875,"(1979, 1983)",,,,478.3553850184199,21.902382525424684,1.5279031091181559,,,,,,45.541415642527575,,9.036437494458973,22.398108273969118,15.181594552389631,45.0633270921763,-36.71709465112297,639.0065537084843,602.2894590573613
DEHHALKAJ00010A0,590.72265625,"(1958, 1968)",1.6851738053295775,0.9239013057704601,28.09257360208736,118.7280802659073,2.9307916119509714,0.4651766660318585,,,,,,22.427542589902338,,7.503983833928617,8.192688157576228,2.9843808761494515,0.7930366115961234,-27.769098899883595,164.02568061304288,136.25658171315928
DEHHALKAJ00010D6,620.953125,"(1969, 1978)",0.2952355417318686,0.16186372091309356,4.921703719713689,245.0807915528302,6.8538588162770475,0.8994464013900578,,,,,,23.57522291928114,,15.591271760277078,17.65999518817199,7.45310632052891,17.418381777014346,-27.994339494326443,334.5320747357708,306.53773524144435
DEHHALKAJ00010Ax,810.3994140625,"(1949, 1957)",4.16642782166428,1.8979974568528724,55.67415442614468,189.70396448286985,4.961910995653597,0.6042313494858729,,,,,,30.76796919243261,,8.806380641010833,10.747930665527162,4.958838009469794,5.0796278850668,-41.70535132379613,255.6308532215165,213.92550189772038
