building_name,net_leased_area ,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sum with d
DEHHALKAJ00010K2,1443.42578125,"(1958, 1968)",1.3090853945446591e-11,2.29860078545241e-13,2.9942654915905325e-10,2.3436766618325926e-05,3.4463169020582653e-10,4.132604143101002e-09,,,,,,2.3871677686060695e-09,,2.373425012109375e-10,9.240973038491092e-10,5.1191648859019686e-09,1.0782699415213305e-11,-5.358233918991824e-08,2.344992240931822e-05,2.33963400701283e-05
DEHHALKAJ00010JBbt_0,1263.5400390625,"(1979, 1983)",,,,2.3569387799660864e-05,6.131597640049403e-09,2.3965932426813952e-08,,,,,,2.089669488932053e-09,,1.187482592629055e-09,1.0019069083314509e-08,1.562088255199123e-08,3.600995121044655e-09,-1.5548913868197494e-07,2.3632003428565635e-05,2.347651428988366e-05
DEHHALKAJ00010SBbt_1,742.314453125,"(1979, 1983)",,,,1.693909177259083e-05,4.503131010351825e-09,1.6497054216045292e-08,,,,,,1.2276925628459918e-09,,8.54557197581203e-10,7.331656315247248e-09,1.1016902488526316e-08,2.4955943206606897e-09,-1.0925260742283281e-07,1.6983018360702088e-05,1.6873765753279256e-05
DEHHALKAJ00010k2,2309.94921875,"(1949, 1957)",7.959878319867046e-12,2.9184253210229203e-13,3.023789545694331e-10,4.837451642196168e-05,7.483109022656394e-10,3.8574023032581216e-09,,,,,,3.820242365710896e-09,,4.93401157838336e-10,1.9201582685663004e-09,1.0634904318059262e-08,7.129997357413147e-10,-1.0900230614162942e-07,4.8396703841013116e-05,4.828770153487149e-05
DEHHALKAJ00010Jw,2018.2841796875,"(1949, 1957)",6.954826692648557e-12,2.549931231045585e-13,2.641991673774461e-10,4.216459788268761e-05,6.520063766864779e-10,3.3619340437758946e-09,,,,,,3.3378806196120952e-09,,4.300628676605495e-10,1.6736659242766918e-09,9.269708887742491e-09,6.164441166441771e-10,-9.501361999339548e-08,4.2183939585524015e-05,4.208892596553062e-05
DEHHALKAJ00010FJ,306.08154296875,"(1919, 1948)",3.811161505859417e-12,5.841081586731754e-14,8.04409865619475e-11,4.17277927687015e-06,1.5245431195165196e-09,3.632101594626683e-08,,,,,,5.062041281400276e-10,,3.2336066184161475e-10,2.841738839101298e-09,4.219769162488243e-09,7.037547190341326e-10,-4.424659716865626e-08,4.219219663446539e-06,4.174973066277883e-06
DEHHALKAJ00010SZ,720.0390625,"(1949, 1957)",2.4811901822467908e-12,9.097084105003576e-14,9.425517115295014e-11,1.5233965487638819e-05,2.360249642154412e-10,1.2151987622905884e-09,,,,,,1.1908157168960579e-09,,1.5537980625458747e-10,6.04688327375568e-10,3.34907551337671e-09,2.3218220233535917e-10,-3.432042320693167e-08,1.524094885293156e-05,1.520662842972463e-05
DEHHALKAJ00010ki,458.909912109375,"(1958, 1968)",5.060553216519347e-12,7.292349685035604e-14,1.0314395182733515e-10,6.6518602895813255e-06,9.76100716219415e-11,1.5530299541374358e-09,,,,,,7.58954859948196e-10,,6.707427275390626e-11,2.61228768882508e-10,1.4470956591429129e-09,4.850285553031347e-12,-1.5292465257443417e-08,6.656050133453366e-06,6.640757668195922e-06
DEHHALKAJ00010Rb,1708.4765625,"(1958, 1968)",1.3654459114653154e-11,2.6130055555435587e-13,3.293622669719112e-10,2.7701831310212245e-05,4.076239955961693e-10,4.370719035310251e-09,,,,,,2.8255142978238134e-09,,2.80924801171875e-10,1.0936858810824486e-09,6.058647604508212e-09,1.0324798950806251e-11,-6.321890630526628e-08,2.771687875062669e-05,2.7653659844321426e-05
DEHHALKAJ00010h6,653.5068359375,"(1860, 1918)",2.0775524077802504e-11,2.3721279302432537e-13,3.742637712942233e-10,1.1036487216004585e-05,3.0133083286143736e-09,9.780017577209478e-09,,,,,,1.0807833124311026e-09,,6.793181985060453e-10,5.686123184367474e-09,9.028310994387131e-09,1.387731468665859e-09,-9.058754412726615e-08,1.1067142809068767e-05,1.09765552649415e-05
