building_name,net_leased_area ,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sum with d
DEHHALKAJ000106X,691.1787109375,"(1958, 1968)",2.7786966586257998e-12,1.018786765588493e-13,1.0555681342562037e-10,1.3180258573472424e-05,1.9123282021936033e-10,1.128056727940695e-09,,,,,,1.1430858544690496e-09,,1.3048762883789062e-10,5.078361189728963e-10,2.813499183619417e-09,5.006133645347437e-11,-2.9007521716186157e-08,1.3186222833142936e-05,1.315721531142675e-05
DEHHALKAJ0001087bt_0,1165.005859375,"(1979, 1983)",,,,2.7884633552562673e-05,4.794267103463405e-09,1.9791591748330826e-08,,,,,,1.926717014863416e-09,,9.452210564314257e-10,7.859132210270321e-09,1.2648590440656165e-08,2.9578545931138623e-09,-1.262956786773397e-07,2.7935556926729803e-05,2.7809261248052465e-05
DEHHALKAJ0001087bt_1,1333.10546875,"(1979, 1983)",,,,3.140694272879324e-05,5.482058548874628e-09,2.263666426720677e-08,,,,,,2.204718974517554e-09,,1.0809149736983445e-09,8.98675042745297e-09,1.4465517242468818e-08,3.3829610939111368e-09,-1.4443954006827418e-07,3.1465182314321366e-05,3.132074277425309e-05
DEHHALKAJ00010Eh,1836.6298828125,"(1958, 1968)",7.383672612805443e-12,2.707164136111417e-13,2.80490117539932e-10,3.4940031645722766e-05,5.081520981932373e-10,2.997520993135617e-09,,,,,,3.0374569412840176e-09,,3.467373555761719e-10,1.3494438221582868e-09,7.476146408910412e-09,1.3301120836448012e-10,-7.708417239309022e-08,3.495588011455039e-05,3.4878795942157304e-05
DEHHALKAJ00010Apbt_0,4522.6318359375,"(1979, 1983)",,,,8.468193070169572e-05,2.3284150583799274e-08,8.936995175169443e-08,,,,,,7.479623319268149e-09,,4.483307696943619e-09,3.800713069355994e-08,5.864281788066838e-08,1.3453184073700728e-08,-5.831183584119335e-07,8.491665086769535e-05,8.433353250928342e-05
DEHHALKAJ00010ED,2555.748046875,"(1949, 1957)",8.806879088178164e-12,3.228971335651737e-13,3.345547236640667e-10,4.119656113596832e-05,6.079357879101562e-10,3.2503094930893514e-09,,,,,,4.22674961281938e-09,,4.2024165134765625e-10,1.6354438771625439e-09,9.060040114811494e-09,3.7974288225276606e-13,-9.318525450443111e-08,4.121576223624835e-05,4.1122576981743915e-05
DEHHALKAJ00010Dw,1936.94921875,"(1949, 1957)",6.491553611884639e-06,7.928858089097547e-09,1.9982207573718797e-06,3.973531373268845e-05,5.506218905949917e-10,2.74478486159053e-09,,,,,,3.203367159186741e-09,,3.3649034614614997e-10,4.821119037372715e-09,1.3805375440149159e-07,4.351162081173112e-11,-2.6779513476207653e-06,3.9885067382005644e-05,3.720711603438488e-05
DEHHALKAJ00010CLbt_0,1726.1591796875,"(1979, 1983)",,,,3.319185812139195e-05,9.772647938618654e-09,3.6486693679660745e-08,,,,,,2.854758802167954e-09,,1.865438991228227e-09,1.5927516789296498e-08,2.4191078103501275e-08,5.5083321610693256e-09,-2.401615873113909e-07,3.328846458785749e-05,3.3048303000546094e-05
DEHHALKAJ00010CLbt_1,911.1748046875,"(1979, 1983)",,,,1.8703375208154826e-05,5.1586149652563444e-09,1.925995955557022e-08,,,,,,1.506936364503039e-09,,9.846954026548954e-10,8.407540859020343e-09,1.2769627681629185e-08,2.9076589569845923e-09,-1.2677327754532518e-07,1.8754370241940446e-05,1.8627596964395122e-05
DEHHALKAJ00010AK,860.0478515625,"(1969, 1978)",,,,0.0004746677216211647,2.8898241951203833e-05,3.6813881988170527e-08,,,,,,1.42236515316103e-09,,4.195133677544818e-10,2.889924150089506e-05,1.1023621128565242e-06,5.356196261718192e-10,4.325956836060004e-06,0.0005336067585662554,0.0005379327154023155
DEHHALKAJ00010D1,682.2548828125,"(1949, 1957)",2.718824969163759e-06,3.320788269308574e-09,8.368880691422344e-07,1.456296441032147e-05,1.9993187434136755e-10,9.855423486458468e-10,,,,,,1.1283274501650585e-09,,1.197210944561854e-10,1.9366650408673823e-09,5.736311526227676e-08,1.820369972335129e-11,-1.1168904196042074e-06,1.4624715917091945e-05,1.3507825497487739e-05
DEHHALKAJ00010C2,689.3984375,"(1958, 1968)",2.771539551825575e-12,1.0161626699840529e-13,1.0528493006446491e-10,1.3203908026839661e-05,1.9074026061816407e-10,1.125151184993601e-09,,,,,,1.1401416033747427e-09,,1.30151531015625e-10,5.065281860443994e-10,2.806254868885965e-09,4.9939310434755176e-11,-2.8930831532159896e-08,1.320985693378503e-05,1.318092610225287e-05
DEHHALKAJ00010EY,856.015625,"(1958, 1968)",3.441378791445534e-12,1.2617538360000529e-13,1.3073070710609816e-10,1.6318929818469953e-05,2.3683930006835936e-10,1.3970832285818576e-09,,,,,,1.4156965824882145e-09,,1.6160718984375e-10,6.289482591323133e-10,3.484481058765074e-09,6.199974041064806e-11,-3.592558847611912e-08,1.632631647382924e-05,1.6290390885353123e-05
DEHHALKAJ00010Dybt_0,1084.08984375,"(1979, 1983)",,,,2.0172282027298666e-05,5.337104775497662e-09,2.0767057529315466e-08,,,,,,1.7928910213050439e-09,,1.0321296329997757e-09,8.718618301738609e-09,1.3558239325901867e-08,3.121770804042357e-09,-1.3492301462673902e-07,2.0226609838689468e-05,2.009168682406273e-05
DEHHALKAJ00010Dybt_1,522.205078125,"(1979, 1983)",,,,1.0165120959755326e-05,2.790700800273072e-09,1.0593320969287526e-08,,,,,,8.636549950856308e-10,,5.354665624055575e-10,4.55247797095923e-09,6.979900099411644e-09,1.5964848493828672e-09,-6.93608391284971e-08,1.0193032966002131e-05,1.0123672126873634e-05
DEHHALKAJ00010Kr,830.3896484375,"(1958, 1968)",3.338356498771533e-12,1.223981541564444e-13,1.268171079398447e-10,1.5844230181028978e-05,2.297491977672119e-10,1.3552596671585476e-09,,,,,,1.3733158118581443e-09,,1.5676926172851565e-10,6.101198738334124e-10,3.3801690260799703e-09,6.014535583410192e-11,-3.484963348960493e-08,1.5851395709223243e-05,1.581654607573364e-05
DEHHALKAJ00010mObt_0,1644.840087890625,"(1979, 1983)",,,,4.032856516029464e-05,6.797618547801137e-09,2.8672300221570144e-08,,,,,,2.720271661417418e-09,,1.349899423786455e-09,1.1157830684486817e-08,1.8185821942090698e-08,4.27626633561984e-09,-1.8180319424015845e-07,4.0401725169111414e-05,4.0219921974871254e-05
DEHHALKAJ00010mObt_1,1554.635009765625,"(1979, 1983)",,,,3.8404283738783845e-05,6.434104714932581e-09,2.7124765921913185e-08,,,,,,2.57108865890056e-09,,1.2774850428447222e-09,1.0560805946767255e-08,1.720744622604541e-08,4.045667380159913e-09,-1.7201744453012546e-07,3.84735051026754e-05,3.8301487658145274e-05
DEHHALKAJ00010bibt_0,445.697021484375,"(1979, 1983)",,,,1.0750038873641436e-05,1.6493808327837778e-09,6.781444239977909e-09,,,,,,7.371378955337897e-10,,3.247491513602621e-10,2.703133494579191e-09,4.3402406686471475e-09,1.0139008225161622e-09,-4.3327631790129156e-08,1.0767588860746835e-05,1.0724261228956705e-05
DEHHALKAJ00010is,531.865234375,"(1949, 1957)",1.5961827021679306e-06,1.949602662935763e-09,4.91341897439895e-07,1.0666544304693227e-05,1.4861496784189928e-10,7.456098872543737e-10,,,,,,8.796098568082187e-10,,9.188000511882074e-11,1.2210233245973746e-09,3.414259736715983e-08,1.0752564156535409e-11,-6.604832461436724e-07,1.0703784392666164e-05,1.004330114652249e-05
DEHHALKAJ00010Kj,732.373046875,"(1958, 1968)",2.944307320257117e-12,1.0795065817607919e-13,1.1184801245119367e-10,1.3960398759779359e-05,2.026303197570801e-10,1.195289047269969e-09,,,,,,1.2112139046112993e-09,,1.3826470751953126e-10,5.381032042021751e-10,2.9811838516876588e-09,5.304434914526592e-11,-3.0736558927269954e-08,1.396671848916355e-05,1.393598193023628e-05
DEHHALKAJ00010JX,538.5830078125,"(1860, 1918)",2.2661949235776383e-06,2.7679835366305363e-09,6.976056370697074e-07,1.2192016264320709e-05,3.2238109517263927e-09,1.0378573656967912e-08,,,,,,8.907198973164481e-10,,7.080133470636349e-10,7.24346885882962e-09,5.4897360124711196e-08,1.5029464817285675e-09,-1.0008543670774753e-06,1.2270861157639053e-05,1.1270006790561578e-05
DEHHALKAJ00010Hc,839.201171875,"(1949, 1957)",2.290438363621022e-06,2.7975867319826516e-09,7.050596912806453e-07,1.6530993435644826e-05,2.3133338348522256e-10,1.1665682878248236e-09,,,,,,1.3878884815468125e-09,,1.4434007123645825e-10,1.8007371155190033e-09,4.926221843263354e-08,1.5340872376273576e-11,-9.505622217940342e-07,1.6585001862289445e-05,1.563443964049541e-05
DEHHALKAJ00010I1,1226.453125,"(1958, 1968)",4.22624772907497e-12,1.5495197149765e-13,1.605462192656326e-10,2.1669299920478737e-05,2.9173640484375e-10,1.5597594762483922e-09,,,,,,2.028333900652974e-09,,2.0166568734375e-10,7.848180304813174e-10,4.347756798379071e-09,2.532698571846628e-13,-4.470366244456325e-08,2.1678514244046544e-05,2.163381058160198e-05
DEHHALKAJ00010lF,656.58984375,"(1958, 1968)",2.6396414936465524e-12,9.678033085321752e-14,1.0027440159415315e-10,1.3069161644622854e-05,1.816628978305664e-10,1.0716050408078794e-09,,,,,,1.0858820465135266e-09,,1.239575966015625e-10,4.82423309711759e-10,2.6727255554074087e-09,4.762197283474924e-11,-2.7537079067746065e-08,1.3074827523042561e-05,1.3047290443974815e-05
DEHHALKAJ00010h2,599.4443359375,"(1949, 1957)",2.534659307736314e-06,3.0958428141356155e-09,7.80194841082687e-07,1.2986605961086664e-05,1.7768383757640407e-10,8.722423298717327e-10,,,,,,9.91373635374292e-10,,1.055939585164006e-10,1.782062480185163e-09,5.334776791501068e-08,1.6969883632618945e-11,-1.0398995415222828e-06,1.3043899655126833e-05,1.200400011360455e-05
DEHHALKAJ00010Kz,1310.1083984375,"(1969, 1978)",,,,0.0006881400290187778,4.402056242945907e-05,5.4706969648257464e-08,,,,,,2.1666847112343035e-09,,6.07862279951442e-10,4.402200920689482e-05,1.678554274694181e-06,8.095267920607858e-10,6.596809882596617e-06,0.0007779194459732573,0.0007845162558558539
DEHHALKAJ00010PF,677.8642578125,"(1949, 1957)",2.6721782270785194e-06,3.2638145667923355e-09,8.225305727592358e-07,1.4431016377613165e-05,1.982416214487085e-10,9.779361340191403e-10,,,,,,1.1210661410644014e-09,,1.1886981613654774e-10,1.9081185388059345e-09,5.6404869020268945e-08,1.7891529272023517e-11,-1.0979949865190528e-06,1.449176337041418e-05,1.3393768383895128e-05
DEHHALKAJ00010pq,1350.03662109375,"(2002, 2009)",6.202807198267234e-13,2.2742093360478275e-14,2.3563153614126205e-11,3.442861661857358e-05,5.1041543586267065e-09,3.194345248412561e-08,,,,,,2.2327188201880143e-09,,1.0531313459872363e-09,8.444794121617723e-09,1.4671577571751097e-08,3.4016833085263023e-09,-1.5004651280826512e-07,3.44954681305844e-05,3.434542161777614e-05
DEHHALKAJ00010KY,562.689453125,"(1949, 1957)",2.583170125661564e-06,3.155088227131855e-09,7.9512071998225e-07,1.2457768852830946e-05,1.6961261985717583e-10,8.276019739998877e-10,,,,,,9.305876424680548e-10,,9.968484952181395e-11,1.785308293963145e-09,5.419783057879151e-08,1.729368436900316e-11,-1.0580417967238482e-06,1.2515796772473918e-05,1.145775497575007e-05
DEHHALKAJ00010Po,760.1845703125,"(1949, 1957)",3.19116749338071e-06,3.897705154429487e-09,9.822756889606664e-07,1.643857786590509e-05,2.2500890143193235e-10,1.1051290036335726e-09,,,,,,1.257209197615291e-09,,1.3384463985457427e-10,2.2471433314408054e-09,6.718491535883657e-08,2.136540582221584e-11,-1.3094463228806057e-06,1.6510752481743727e-05,1.5201306158863122e-05
DEHHALKAJ00010Nibt_0,4.0,"(1979, 1983)",,,,6.102413040989264e-07,1.6594574077626233e-11,6.831225443030759e-11,,,,,,6.617744484360727e-12,,3.2686589291543294e-12,2.719893238311837e-11,4.3728861180102366e-11,1.0219288185626403e-11,-4.367076876948837e-10,6.104172444125966e-07,6.099805367249017e-07
DEHHALKAJ00010Nibt_1,936.0869140625,"(1979, 1983)",,,,1.8041167233309017e-05,5.106122675899077e-09,1.9267235181692864e-08,,,,,,1.5481272055551184e-09,,9.779064084257435e-10,8.326865486591784e-09,1.2723494318157074e-08,2.905504913389976e-09,-1.2639260412852143e-07,1.8092022489498727e-05,1.7965629885370206e-05
DEHHALKAJ00010FV,674.16015625,"(1949, 1957)",2.6827785535926516e-06,3.2767610885741096e-09,8.257926584902695e-07,1.4385211305869886e-05,1.9750729554955426e-10,9.73684968206007e-10,,,,,,1.1149402221553293e-09,,1.182901401119167e-10,1.9115969048798053e-09,5.6605960112810844e-08,1.7962372934797306e-11,-1.1021172908299363e-06,1.4446151247886535e-05,1.3344033957056598e-05
DEHHALKAJ00010Gn,1125.1611328125,"(1949, 1957)",4.35544168588264e-06,5.319765163399008e-09,1.3406631900223183e-06,2.384857400346099e-05,3.27946008607625e-10,1.6197703969653889e-09,,,,,,1.8608150612363208e-09,,1.9708567775644824e-10,3.1230712585012015e-09,9.200747410230014e-08,2.916624782364672e-11,-1.7903855173528226e-06,2.3947739332214177e-05,2.2157353814861356e-05
DEHHALKAJ00010kcbt_1,1111.580078125,"(1979, 1983)",,,,2.1685097362092333e-05,6.065052610967045e-09,2.288381486399977e-08,,,,,,1.8383563390921936e-09,,1.1615285198059482e-09,9.890607841351379e-09,1.51122350136944e-08,3.4509183835542104e-09,-1.5012125723797354e-07,2.1745499875664796e-05,2.1595378618426822e-05
DEHHALKAJ00010Knbt_1,617.4208984375,"(1979, 1983)",,,,1.2077787969061854e-05,3.4771078023980623e-09,1.3001309878577196e-08,,,,,,1.021126856232981e-09,,6.640306391720918e-10,5.667474375612946e-09,8.615177902857365e-09,1.9624798163584284e-09,-8.553628761266486e-08,1.2112196676333064e-05,1.20266603887204e-05
DEHHALKAJ00010K2,1443.42578125,"(1958, 1968)",5.802902103123937e-12,2.1275873515434494e-13,2.2043998675606497e-10,2.7517510308966864e-05,3.9936181273779293e-10,2.3557817074741365e-09,,,,,,2.3871677685198036e-09,,2.7250435324218754e-10,1.0605415441605909e-09,5.875581774878187e-09,1.0454488413760096e-10,-6.057823053859562e-08,2.7529965792812013e-05,2.746938756227342e-05
DEHHALKAJ00010JBbt_0,1263.5400390625,"(1979, 1983)",,,,2.3569387799660864e-05,6.131597640049403e-09,2.3965932426813952e-08,,,,,,2.089669488932053e-09,,1.187482592629055e-09,1.0019069083314509e-08,1.562088255199123e-08,3.600995121044655e-09,-1.5548913868197494e-07,2.3632003428565635e-05,2.347651428988366e-05
DEHHALKAJ00010SBbt_1,742.314453125,"(1979, 1983)",,,,1.693909177259083e-05,4.503131010351825e-09,1.6497054216045292e-08,,,,,,1.2276925628459918e-09,,8.54557197581203e-10,7.331656315247248e-09,1.1016902488526316e-08,2.4955943206606897e-09,-1.0925260742283281e-07,1.6983018360702088e-05,1.6873765753279256e-05
DEHHALKAJ00010k2,2309.94921875,"(1949, 1957)",7.992789379113186e-06,9.762475533333763e-09,2.4603192760049933e-06,4.771653375763693e-05,6.601329893245904e-10,3.284239181579715e-09,,,,,,3.82024236562463e-09,,4.019849023236005e-10,5.888095955796507e-09,1.6971438107078505e-07,5.3521372855241813e-11,-3.2945352778782185e-06,4.790035635547521e-05,4.460582107759699e-05
DEHHALKAJ00010Jw,2018.2841796875,"(1949, 1957)",6.847027450094803e-06,8.363034894576947e-09,2.1076389951645557e-06,4.151253495879931e-05,5.74890805317552e-10,2.8636353672922583e-09,,,,,,3.3378806195116313e-09,,3.50849802691449e-10,5.069294411714632e-09,1.4552581569291688e-07,4.584992030397305e-11,-2.8237059910529925e-06,4.1670303175419054e-05,3.884659718436606e-05
DEHHALKAJ00010FJ,306.08154296875,"(1919, 1948)",1.1719217885889376e-12,4.296756915919227e-14,4.451883195076053e-11,3.7856688161273272e-06,2.8741150592154675e-09,9.107282506457173e-09,,,,,,5.062041357984829e-10,,5.989550467085346e-10,5.33895018070502e-09,7.352787139674254e-09,1.3677067917283635e-09,-7.272379319222787e-08,3.8128148169876143e-06,3.7400910237953865e-06
DEHHALKAJ00010SZ,720.0390625,"(1949, 1957)",2.6991714645130226e-06,3.2967885840524393e-09,8.308440228289096e-07,1.514623787887464e-05,2.0864747953244887e-10,1.0327428394534455e-09,,,,,,1.1908157083149414e-09,,1.2587945750367071e-10,1.9499996432676113e-09,5.709987758672954e-08,1.8072984116931724e-11,-1.110375969117797e-06,1.520786391457356e-05,1.4097487945455763e-05
DEHHALKAJ00010ki,458.909912109375,"(1958, 1968)",1.7570694390263164e-12,6.442153680730626e-14,6.674735451075992e-11,8.397939642713569e-06,1.2077675200378418e-10,7.392459252735228e-10,,,,,,7.589548656509339e-10,,8.197966669921876e-11,3.1905700514740025e-10,1.767686124514905e-09,4.431573633010432e-11,-1.8233808383430403e-08,8.401771658789189e-06,8.38353785040576e-06
DEHHALKAJ00010Rb,1708.4765625,"(1958, 1968)",6.868466925319582e-12,2.5182681174196543e-13,2.609185423336413e-10,3.23924767860943e-05,4.72695102084961e-10,2.7883649342194354e-09,,,,,,2.825514297924072e-09,,3.22543290234375e-10,1.2552844297649388e-09,6.9544849704258294e-09,1.2372068981660732e-10,-7.170808386135872e-08,3.240721939380876e-05,3.23355113099474e-05
DEHHALKAJ00010h6,653.5068359375,"(1860, 1918)",2.431946886125799e-06,2.970452239074627e-09,7.486456176826422e-07,1.4309385715048759e-05,3.523817711453221e-09,1.1378549189635767e-08,,,,,,1.0807833213707327e-09,,7.814719391692771e-10,7.906845117185605e-09,5.928924281112332e-08,1.6353407126721051e-09,-1.077925241956324e-06,1.439498176585137e-05,1.3317056523895046e-05
DEHHALKAJ00010Io,1474.216796875,"(1958, 1968)",5.9266890353296925e-12,2.1729728339394995e-13,2.2514239069310896e-10,2.8170725356865893e-05,4.078809593234863e-10,2.4060350092414832e-09,,,,,,2.438090595179776e-09,,2.7831738908203123e-10,1.0831649030344562e-09,6.0009191347633465e-09,1.0677550930267968e-10,-6.187063488977924e-08,2.8183446540365822e-05,2.8121575905476042e-05
DEHHALKAJ00010gfbt_1,345.5048828125,"(1979, 1983)",,,,7.562745510628402e-06,2.7512385897285253e-09,8.75197520495151e-09,,,,,,5.714556122932835e-10,,5.010064259344282e-10,4.44751134143515e-09,6.183412651790405e-09,1.3455153049850774e-09,-6.080725724427372e-08,7.5872976257595196e-06,7.5264903685152455e-06
DEHHALKAJ00010Ezbt_0,1507.0732421875,"(1979, 1983)",,,,2.89202941417001e-05,8.435176951156665e-09,3.159517251934455e-08,,,,,,2.4924299406754004e-09,,1.6117589179436627e-09,1.3750146735806868e-08,2.092240261682893e-08,4.768242917820085e-09,-2.077501313351526e-07,2.9003869472299676e-05,2.8796119340964523e-05
DEHHALKAJ00010Ezbt_1,395.2939453125,"(1979, 1983)",,,,7.566269922138701e-06,5.793901321159877e-10,3.905102582441578e-09,,,,,,6.537485857693638e-10,,1.382850878185387e-10,9.860966074681523e-10,2.1529452090811637e-09,5.618103264125025e-10,-2.2039241852379248e-08,7.575247300669807e-06,7.5532080588174285e-06
DEHHALKAJ00010iY,725.8193359375,"(1949, 1957)",3.3295029145492325e-06,4.066660387267983e-09,1.0248480791481396e-06,1.606606049494199e-05,2.1874979057835175e-10,1.0674220726586734e-09,,,,,,1.2003752622471097e-09,,1.285774990578773e-10,2.3014782137810458e-09,6.98587107687561e-08,2.229020897284268e-11,-1.3637529032768639e-06,1.614085809875804e-05,1.4777105195481176e-05
DEHHALKAJ00010NBbt_0,1350.72265625,"(1979, 1983)",,,,2.5884183925056085e-05,7.416214223735864e-09,2.7931329289587812e-08,,,,,,2.2338540713738993e-09,,1.4194890253616621e-09,1.2092807463971575e-08,1.845804950933129e-08,4.212881283862001e-09,-1.8333846145304119e-07,2.595794854992331e-05,2.5774610088470267e-05
DEHHALKAJ00010NBbt_1,1340.203125,"(1979, 1983)",,,,2.5820911767025805e-05,7.850645769895696e-09,2.9034488477131658e-08,,,,,,2.21645672380418e-09,,1.4941680256791101e-09,1.278839585784964e-08,1.931937521745226e-08,4.38768604977897e-09,-1.916912733156833e-07,2.5898002983147395e-05,2.570631170983171e-05
