building_name,net_leased_area,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sumwithd
'distric2_9dae8c98-4a7b-4280-bbfd-4d6b7ce8e5b0',751.65966796875,"(1958,1968)",-48673.47126844479,334.3743763114039,3809.813068095834,94063.35689270552,1425.7227649844076,605.2495291268556,-2869.8286118443775,None,None,None,None,23125.54102470945,None,889.6468696717571,3499.1946941293354,52313.3074196918,1222.7944373474495,-29029.304249282548,174274.9850205222,145245.68077123965
'distric2_8400273e-8509-4721-81c0-bd740675c097',743.876953125,"(1958,1968)",-48169.50416274462,330.91225038821733,3770.3661082807503,94668.79897986435,1410.2973031022575,598.7845315576669,-2838.6898280874616,None,None,None,None,22886.140665282626,None,879.9938467071131,3461.3549639655403,51798.548440632265,1208.472167194408,-28736.16293309621,174073.70107021878,145337.53813712258
'distric2_9ff1ff35-98fe-4460-914a-4ed012e68845',569.697265625,"(1958,1968)",-36890.55655339861,253.42874707438898,2887.5303277903477,75562.29936752794,1078.9255640108265,458.2351566128108,-2171.5404565283925,None,None,None,None,17527.398956406792,None,673.1775415238017,2647.6509968599166,39633.351421201616,921.1255463339077,-21987.04598616788,136330.6240939492,114343.57810778133
'distric2_1c18b78a-494e-448d-90c2-d037c8c5e997',561.921875,"(1958,1968)",-31188.911764322067,214.25989655657895,2441.2461351700663,80388.13630164268,1038.5682228772212,430.6820624789998,-2281.1578291026217,None,None,None,None,17288.234741606328,None,707.1589270218128,2786.845873733042,33939.199419596145,1223.5955111757078,-19772.733357382538,135521.2632310293,115748.52987364677
'distric2_d31c7a55-371b-4a63-a29f-6975ad9cfac1',296.1075439453125,"(1949,1957)",-14609.025001500184,100.36028859444056,1143.4905485965874,14911.373537390224,319.7961474609375,151.93769527182332,-710.65810546875,None,None,None,None,9110.243529908403,None,220.3040126953125,863.2373181851387,15441.788745914724,5.351196621500114,-8232.302162328811,40313.374077979315,32081.071915650504
'distric2_1ce75141-1c2e-4f1a-9acd-0251766e39ae',390.897216796875,"(1949,1957)",-19285.652560939376,132.48753127256828,1509.5436844476037,17799.158686504783,422.168994140625,200.57584962866207,-938.1533203125,None,None,None,None,12026.458531779796,None,290.827529296875,1139.413024179436,20354.01572842421,6.4143080667887515,-10855.178905676143,51300.87933170867,40445.70042603253
'distric2_fe3c1004-32f7-4fe6-94f0-7a4602cfb34a',295.63330078125,"(1949,1957)",-14585.627319197774,100.19955246399587,1141.6591444769335,14769.956955652851,319.28396484374997,151.69435323336654,-709.5199218749999,None,None,None,None,9095.616462865331,None,219.95117578125,861.8446034558121,15415.126020556094,5.302116233032586,-8218.341961658025,40129.25573074649,31910.913769088464
'distric2_c4fd36cb-34cc-420c-bb59-67d28637d77d',379.91455078125,"(1949,1957)",-18743.80198777389,128.76515555670997,1467.1314763021078,18180.803532185495,410.30771484375003,194.94046141760577,-911.794921875,None,None,None,None,11688.5855915202,None,282.65642578125,1107.4762553905286,19796.63672550577,6.537992201464575,-10556.008411531613,50756.14977697106,40200.14136543945
'distric2_49bbe290-a71e-466e-b195-dc96b087b11b',305.2913818359375,"(1949,1957)",-15062.126991291583,103.47298409968548,1178.9561489924774,16328.392769169926,329.71469238281253,156.650074916934,-732.6993164062501,None,None,None,None,9392.751890145528,None,227.13678808593752,889.9934874442924,15917.43765858901,5.499435848063928,-8486.307229505368,42514.87748017625,34028.57025067088
'distric2_d77b521e-799e-454f-8c78-d7a6cbee94a1',371.4517822265625,"(1949,1957)",-18326.27531570716,125.89685344207943,1434.4504586950968,16918.414543182156,401.16792480468746,190.59807441629533,-891.4842773437499,None,None,None,None,11428.197718088482,None,276.3601259765625,1082.7325924067097,19341.569074560342,6.096839437268795,-10315.211937149401,48753.65261552875,38438.44067837935
'distric2_2ba29baa-5021-4f6d-9a11-31f2602b85fd',297.76904296875,"(1949,1957)",-14690.99819424616,100.92342359353523,1149.9068269679149,36995.06936637116,321.59056640625,152.79023799651694,-714.645703125,None,None,None,None,9161.561550914017,None,221.54016796875,869.6276400362508,15822.409618900569,11.729429896815777,-8396.5120240451,62841.67287536533,54445.16085132023
'distric2_7277a0aa-fc9b-4f2a-ae91-160500a5cc6e',302.277099609375,"(1949,1957)",-14913.411683931628,102.45134773699026,1167.3157726921916,37569.17945843683,326.459267578125,155.1033966786811,-725.4650390625,None,None,None,None,9300.283488167426,None,224.894162109375,882.7904324233916,16061.404457578099,11.897617266870586,-8523.410493983833,63806.5472411763,55283.13674719246
'distric2_78781a4c-22f9-4422-876b-6069230e30d3',302.3466796875,"(1949,1957)",-14916.844548516538,102.47493064415974,1167.584472910519,16330.639976198736,326.5344140625,155.13909937158206,-725.63203125,None,None,None,None,9302.15621944825,None,224.9459296875,881.4182826462854,15765.667291483333,5.485674721355293,-8405.15943043419,42266.354856369544,33861.19542593535
'distric2_adae7111-1c2f-4edc-ac11-ce37021e668a',3.0,"(1958,1968)",-148.01066673463373,1.0167956606972761,11.585222044945025,49845.18500638331,171.33229931008674,51.75883277209165,-368.091806941557,None,None,None,None,92.81064021401856,None,114.10846015188267,456.614979169629,990.7643139365467,580.7120167105436,-1272.031771223469,51935.19474170656,50663.16297048309
'distric2_c8cd0b3c-bd97-4b1d-9a7c-8e9e3200aea3',418.29052734375,"(1958,1968)",-25796.441600387487,177.2149971307918,2019.1619327393719,59321.008593718725,830.5564286674837,341.34258175939505,-1624.3474127947497,None,None,None,None,12869.51639160034,None,503.5476979663724,1982.8231610405026,27902.875265281233,898.6079635207893,-15715.01024792352,103025.93067076009,87310.92042283657
'distric2_8cfc111f-d404-4237-be8e-787dce3ea216',419.59423828125,"(1958,1968)",-25876.842902507742,177.7673336408141,2025.4551746949385,59143.24043251327,833.00333657662,342.3641190280622,-1629.1058062690258,None,None,None,None,12909.63603427814,None,505.022799943398,1988.139172951123,27896.754801139912,899.216007733081,-15725.877224913696,102888.27089789457,87162.39367298088
'distric2_622149bc-23b5-471a-b078-c6f2403363ef',592.9127197265625,"(1958,1968)",-36565.58623423897,251.1962835792454,2862.093963043534,78260.51947236151,1179.0638333364932,484.3728281921722,-2306.2752440609347,None,None,None,None,18241.868170974136,None,714.9453256588898,2814.7530500504668,39451.96789506268,1277.6287874841616,-22244.610151667704,140118.8441190596,117874.23396739189
'distric2_1eea4f93-11a5-487e-a453-3aad94cd2a23',584.5400390625,"(1958,1968)",-36049.23371447061,247.6490730094026,2821.6775611249586,76923.72870668779,1162.060184730493,477.42717592578646,-2272.948169728066,None,None,None,None,17984.266455139867,None,704.6139326157005,2774.0502595204143,38890.760631851226,1258.3165910527055,-21927.04705176897,137902.27576779592,115975.22871602695
'distric2_49cdf8de-7a9a-40f4-8768-f54f057a01c8',550.7420654296875,"(1958,1968)",-33964.87512627388,233.330059288484,2658.528798956071,75651.12820072175,1095.2571445192411,449.9380700969835,-2142.357740660101,None,None,None,None,16944.48152963642,None,664.1308996046314,2614.9638868054453,36696.74879348338,1187.9972551704716,-20683.135458989043,133162.28803937824,112479.1525803892
'distric2_5d652b16-9a40-41d5-99e2-b334389b0aa5',419.9425048828125,"(1949,1957)",-20718.656712639087,142.33190556906283,1621.7090550592645,19926.504549254303,453.53790527343745,215.47946900790535,-1007.86201171875,None,None,None,None,12920.059618438127,None,312.4372236328125,1224.1457279735023,21879.627857270178,7.168301430219851,-11667.07334976692,55931.09864056174,44264.025290794816
'distric2_9acf1576-fec4-49ce-9778-630059b18f6e',418.376220703125,"(1949,1957)",-20641.381124061932,141.8010419166211,1615.660471723543,20241.33799945192,451.846318359375,214.67578259981306,-1004.1029296875,None,None,None,None,12871.881879226343,None,311.271908203125,1219.61360486595,21804.416602849255,7.275692923838503,-11626.12537969036,56118.216858792126,44492.091479101764
'distric2_21bcc0a0-2532-40fb-b412-3a534852fcf8',421.2491455078125,"(1949,1957)",-20783.12229600202,142.77476774159305,1626.7549623171212,20179.0731697219,454.9490771484375,216.14992799880395,-1010.99794921875,None,None,None,None,12960.260445985465,None,313.4093642578125,1227.9711027059166,21950.837129344196,7.256287271397725,-11704.632404200625,56298.90855521519,44594.276151014565
'distric2_66ffd88d-f8cd-47ae-b8b7-f83cd36156ac',425.915771484375,"(1949,1957)",-21013.359103399413,144.3564360892817,1644.7762616968496,20555.376220452148,459.989033203125,218.54445123900032,-1022.1978515625,None,None,None,None,13103.84536244324,None,316.881333984375,1241.587854970374,22196.520034216628,7.389323057883894,-11835.304899471317,57077.93576200428,45242.63086253296
'distric2_978fc910-3020-43a9-8000-d02150cf2386',406.4337158203125,"(1949,1957)",-20052.17508733303,137.75334620238783,1569.541614776802,44430.251712915626,438.9484130859375,208.54788513563312,-975.44091796875,None,None,None,None,12504.764244698239,None,302.38668457031247,1186.9411087884273,21588.97123360463,15.604197868165132,-11457.654022721144,79700.97456269822,68243.32053997708
'distric2_6ff91a2e-749b-4f4c-8448-963cff4a643a',400.645751953125,"(1949,1957)",-19766.614956993573,135.79162068757824,1547.1899992469735,43593.3892799636,432.69741210937497,205.57798481300077,-961.5498046875,None,None,None,None,12326.675735828334,None,298.080439453125,1170.020402777373,21278.17147959656,15.311621856407157,-11293.140453914191,78358.37455171028,67065.23409779608
'distric2_548e8622-af20-4b33-bc42-00d84aeb63e2',269.5859375,"(1949,1957)",-9975.398587914075,68.52845285875178,780.803236533043,18882.30431719913,218.36460937500001,103.74676412079694,-485.25468750000005,None,None,None,None,8294.535213630861,None,150.42895312500002,590.1917072229737,10686.993386527598,6.652660673584585,-5678.616848683021,38447.962924374944,32769.34607569192
'distric2_1a5a8853-c76e-44f5-89ed-5faf5499489e',267.179931640625,"(1949,1957)",-9886.369955060693,67.9168487793956,773.8347085024684,18738.922658868058,216.41574462890622,102.82084296674626,-480.92387695312493,None,None,None,None,8220.500458729774,None,149.08640185546875,584.9265261816387,10592.026983615955,6.601951557026291,-5628.102072386531,38130.37769145045,32502.27561906392
'distric2_567bd9ce-676c-4895-bb61-6439409423cd',284.219970703125,"(1949,1957)",-10516.896840766898,72.24840822361111,823.1878675508682,21502.394514998752,230.21817626953123,109.37848810810812,-511.59594726562494,None,None,None,None,8744.787392430593,None,158.59474365234374,622.2393573209158,11269.043305554562,7.119578527995641,-5987.6386100163345,42132.17960959717,36144.54099958084
'distric2_669abe0a-371f-426d-b0d6-e4894062de54',278.38720703125,"(1949,1957)",-10301.069030771956,70.7657260257523,806.2944019822781,21152.778917929238,225.4936376953125,107.13382222364086,-501.09697265624993,None,None,None,None,8565.318434690187,None,155.3400615234375,609.4750586519253,11038.78761560604,6.995949828659269,-5865.164737920326,41360.226525492195,35495.06178757187
