building_name,net_leased_area,building_age_group,a1,a2,a3,a1_a3,a4,a5,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,d,sum,sumwithd
'B71_I',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184499754,669.0121355975145,635.3124204891105,-288.521875,None,None,None,None,5547.743362186819,None,109.78642763157632,637.5022502877584,321.3464497132646,4694.635603006952,-4396.510418263051,58466.49861891054,54069.98820064749
'B72_I',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.716589431606,669.01299501736,635.3131890691927,-288.522265625,None,None,None,None,5547.750872822705,None,109.78657626960695,637.5030437892548,321.34658067625566,4694.638989035571,-4396.513100305101,58466.54657048656,54070.03347018146
'B73_I',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184499755,669.0121355975145,635.3124204891105,-288.521875,None,None,None,None,5547.743361938526,None,109.78642763157632,637.5022502877584,321.3464497132646,4694.635603006952,-4396.510418263051,58466.498618662255,54069.9882003992
'B74_I',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.716589431606,669.01299501736,635.3131890691927,-288.522265625,None,None,None,None,5547.750873093521,None,109.78657626960695,637.5030437892548,321.3465806762557,4694.638989035571,-4396.513100305101,58466.546570757375,54070.033470452276
'B75_I',180.325927734375,"(2010,2015)",-398.00774088807543,0.6614049153357414,85.6883613068281,46139.64709954328,669.0112761759638,635.311651905659,-288.521484375,None,None,None,None,5547.735851182878,None,109.78627899354571,637.501456783701,321.3463187390826,4694.632216869039,-4396.507736100657,58466.45066581815,54069.942929717494
'B76_I',180.32568359375,"(2010,2015)",-398.0072020312408,0.6614040198693409,85.68824529461428,46139.61235525491,669.0104167563619,635.3108833260579,-288.52109375000003,None,None,None,None,5547.728340301327,None,109.78613035551507,637.5006632825704,321.34618777769,4694.628830856028,-4396.505054075795,58466.40271416046,54069.897660084665
'B77_II',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68185053485,669.0121356067712,635.312420507398,-288.521875,None,None,None,None,5547.744576704738,None,109.78642763157632,637.5022503016604,321.34644977400444,4694.635603600156,-4396.510418916248,58466.49983966115,54069.989420744896
'B78_II',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68183858499,669.0121355867948,635.3124204679324,-288.521875,None,None,None,None,5547.74457658183,None,109.78642763157632,637.502250271659,321.346449642924,4694.635602319983,-4396.51041750661,58466.49982608769,54069.98940858108
'B79_II',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.716593074874,669.0129950234503,635.313189081225,-288.522265625,None,None,None,None,5547.752087683058,None,109.78657626960695,637.5030437984014,321.34658071621936,4694.63898942587,-4396.513100734872,58466.54778944771,54070.03468871284
'B80_II',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.716595260456,669.0129950271039,635.3131890884431,-288.522265625,None,None,None,None,5547.752087495646,None,109.78657626960695,637.5030438038887,321.3465807401935,4694.6389896600085,-4396.513100992689,58466.54779172035,54070.03469072766
'B81_II',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68183771013,669.0121355853323,635.3124204650431,-288.521875,None,None,None,None,5547.7433621653945,None,109.78642763157632,637.5022502694626,321.34644963332744,4694.635602226261,-4396.510417403408,58466.498610686525,54069.98819328312
'B82_II',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68183902223,669.0121355875257,635.3124204693764,-288.521875,None,None,None,None,5547.744576808353,None,109.78642763157632,637.5022502727568,321.3464496477202,4694.635602366825,-4396.510417558187,58466.499826806365,54069.98940924818
'B83_II',180.325927734375,"(2010,2015)",-398.00774088807543,0.6614049153357414,85.6883613068281,46139.64710580937,669.0112761864387,635.3116519263533,-288.521484375,None,None,None,None,5547.737065696064,None,109.78627899354571,637.5014567994325,321.3463188078166,4694.632217540317,-4396.507736839822,58466.45188738433,54069.944150544514
'B84_II',180.32666015625,"(2010,2015)",-398.00935745857925,0.6614076017349426,85.68870934346954,46139.751343921635,669.0138544540157,635.3139576824858,-288.52265625,None,None,None,None,5547.758383959236,None,109.78672490763759,637.5038373159975,321.3467117495523,4694.642376141473,-4396.515783533378,58466.594533882024,54070.07875034864
'B85_II',180.326171875,"(2010,2015)",-398.00827974491,0.6614058108021418,85.68847731904191,46139.68184732883,669.0121356014117,635.3124204968098,-288.521875,None,None,None,None,5547.743361724937,None,109.78642763157632,637.5022502936114,321.3464497388369,4694.635603256699,-4396.510418538057,58466.49862107271,54069.98820253465
'B86_II',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.716583747715,669.0129950078583,635.3131890504212,-288.522265625,None,None,None,None,5547.752087197627,None,109.78657626960695,637.5030437749847,321.3465806139078,4694.638988426665,-4396.513099634613,58466.54777846379,54070.03467882918
'B87_II',180.326416015625,"(2010,2015)",-398.0088186017446,0.6614067062685421,85.68859333125572,46139.716585933296,669.0129950115119,635.3131890576393,-288.522265625,None,None,None,None,5547.752087479345,None,109.78657626960695,637.5030437804718,321.34658063788197,4694.638988660803,-4396.513099892431,58466.54778120557,54070.03468131314]"
